1000
0	14.988795	0
1	15.03609554	0
2	15.08369206	0
3	15.1315827	0
4	15.17976556	0
5	15.22823874	0
6	15.27700032	0
7	15.32604838	0
8	15.37538098	0
9	15.42499617	0
10	15.47489198	0
11	15.52506646	0
12	15.57551761	0
13	15.62624345	0
14	15.67724196	0
15	15.72851112	0
16	15.78004893	0
17	15.83185332	0
18	15.88392226	0
19	15.93625369	0
20	15.98884554	0
21	16.04169572	0
22	16.09480215	0
23	16.14816273	0
24	16.20177534	0
25	16.25563786	0
26	16.30974816	0
27	16.3641041	0
28	16.41870353	0
29	16.47354429	0
30	16.5286242	0
31	16.58394109	0
32	16.63949276	0
33	16.69527703	0
34	16.75129166	0
35	16.80753446	0
36	16.86400319	0
37	16.92069561	0
38	16.97760949	0
39	17.03474256	0
40	17.09209256	0
41	17.14965722	0
42	17.20743426	0
43	17.26542139	0
44	17.32361631	0
45	17.38201672	0
46	17.4406203	0
47	17.49942472	0
48	17.55842767	0
49	17.6176268	0
50	17.67701976	0
51	17.73660419	0
52	17.79637775	0
53	17.85633805	0
54	17.91648272	0
55	17.97680937	0
56	18.03731562	0
57	18.09799906	0
58	18.15885728	0
59	18.21988788	0
60	18.28108843	0
61	18.3424565	0
62	18.40398966	0
63	18.46568548	0
64	18.52754149	0
65	18.58955526	0
66	18.65172431	0
67	18.71404618	0
68	18.7765184	0
69	18.83913849	0
70	18.90190396	0
71	18.96481233	0
72	19.02786109	0
73	19.09104775	0
74	19.1543698	0
75	19.21782472	0
76	19.28141	0
77	19.34512311	0
78	19.40896153	0
79	19.47292271	0
80	19.53700412	0
81	19.60120322	0
82	19.66551746	0
83	19.72994428	0
84	19.79448113	0
85	19.85912544	0
86	19.92387465	0
87	19.98872619	0
88	20.05367747	0
89	20.11872593	0
90	20.18386898	0
91	20.24910404	0
92	20.3144285	0
93	20.37983978	0
94	20.44533529	0
95	20.51091241	0
96	20.57656855	0
97	20.64230109	0
98	20.70810743	0
99	20.77398496	0
100	20.83993105	0
101	20.90594309	0
102	20.97201845	0
103	21.03815451	0
104	21.10434865	0
105	21.17059824	0
106	21.23690063	0
107	21.30325321	0
108	21.36965333	0
109	21.43609835	0
110	21.50258564	0
111	21.56911256	0
112	21.63567645	0
113	21.70227469	0
114	21.76890462	0
115	21.83556359	0
116	21.90224896	0
117	21.96895808	0
118	22.0356883	0
119	22.10243696	0
120	22.16920142	0
121	22.23597902	0
122	22.30276711	0
123	22.36956303	0
124	22.43636414	0
125	22.50316778	0
126	22.56997129	0
127	22.63677203	0
128	22.70356733	0
129	22.77035454	0
130	22.83713101	0
131	22.90389409	0
132	22.97064112	0
133	23.03736946	0
134	23.10407645	0
135	23.17075944	0
136	23.23741578	0
137	23.30404283	0
138	23.37063794	0
139	23.43719845	0
140	23.50372174	0
141	23.57020515	0
142	23.63664604	0
143	23.70304178	0
144	23.76938973	0
145	23.83568725	0
146	23.90193171	0
147	23.96812047	0
148	24.03425091	0
149	24.10032041	0
150	24.16632633	0
151	24.23226605	0
152	24.29813697	0
153	24.36393645	0
154	24.42966188	0
155	24.49531067	0
156	24.56088019	0
157	24.62636785	0
158	24.69177104	0
159	24.75708717	0
160	24.82231364	0
161	24.88744786	0
162	24.95248725	0
163	25.01742922	0
164	25.0822712	0
165	25.14701061	0
166	25.21164487	0
167	25.27617143	0
168	25.34058773	0
169	25.40489119	0
170	25.46907928	0
171	25.53314944	0
172	25.59709913	0
173	25.66092581	0
174	25.72462695	0
175	25.78820002	0
176	25.85164249	0
177	25.91495185	0
178	25.97812559	0
179	26.04116119	0
180	26.10405616	0
181	26.166808	0
182	26.22941422	0
183	26.29187234	0
184	26.35417987	0
185	26.41633435	0
186	26.4783333	0
187	26.54017428	0
188	26.60185483	0
189	26.66337249	0
190	26.72472483	0
191	26.78590942	0
192	26.84692382	0
193	26.90776563	0
194	26.96843242	0
195	27.02892179	0
196	27.08923134	0
197	27.14935868	0
198	27.20930143	0
199	27.2690572	0
200	27.32862363	0
201	27.38799837	0
202	27.44717904	0
203	27.50616332	0
204	27.56494886	0
205	27.62353332	0
206	27.6819144	0
207	27.74008977	0
208	27.79805713	0
209	27.85581418	0
210	27.91335864	0
211	27.97068822	0
212	28.02780065	0
213	28.08469368	0
214	28.14136504	0
215	28.1978125	0
216	28.25403381	0
217	28.31002675	0
218	28.3657891	0
219	28.42131866	0
220	28.47661322	0
221	28.53167061	0
222	28.58648863	0
223	28.64106511	0
224	28.69539791	0
225	28.74948486	0
226	28.80332382	0
227	28.85691267	0
228	28.91024929	0
229	28.96333156	0
230	29.01615739	0
231	29.06872468	0
232	29.12103136	0
233	29.17307535	0
234	29.2248546	0
235	29.27636707	0
236	29.32761071	0
237	29.37858349	0
238	29.42928341	0
239	29.47970846	0
240	29.52985664	0
241	29.57972598	0
242	29.6293145	0
243	29.67862024	0
244	29.72764126	0
245	29.77637562	0
246	29.82482139	0
247	29.87297667	0
248	29.92083954	0
249	29.96840812	0
250	30.01568053	0
251	30.0626549	0
252	30.10932938	0
253	30.15570213	0
254	30.20177132	0
255	30.24753512	0
256	30.29299174	0
257	30.33813938	0
258	30.38297626	0
259	30.42750061	0
260	30.47171067	0
261	30.5156047	0
262	30.55918097	0
263	30.60243777	0
264	30.64537338	0
265	30.68798612	0
266	30.7302743	0
267	30.77223627	0
268	30.81387036	0
269	30.85517494	0
270	30.89614837	0
271	30.93678905	0
272	30.97709538	0
273	31.01706577	0
274	31.05669864	0
275	31.09599244	0
276	31.13494563	0
277	31.17355665	0
278	31.21182401	0
279	31.24974619	0
280	31.2873217	0
281	31.32454907	0
282	31.36142683	0
283	31.39795353	0
284	31.43412773	0
285	31.46994803	0
286	31.505413	0
287	31.54052126	0
288	31.57527142	0
289	31.60966213	0
290	31.64369202	0
291	31.67735978	0
292	31.71066407	0
293	31.74360359	0
294	31.77617705	0
295	31.80838317	0
296	31.84022069	0
297	31.87168836	0
298	31.90278495	0
299	31.93350923	0
300	31.96386001	0
301	31.9938361	0
302	32.02343632	0
303	32.05265951	0
304	32.08150454	0
305	32.10997027	0
306	32.13805559	0
307	32.1657594	0
308	32.19308062	0
309	32.22001818	0
310	32.24657103	0
311	32.27273814	0
312	32.29851847	0
313	32.32391103	0
314	32.34891483	0
315	32.37352888	0
316	32.39775223	0
317	32.42158394	0
318	32.44502307	0
319	32.46806872	0
320	32.49071999	0
321	32.51297599	0
322	32.53483586	0
323	32.55629875	0
324	32.57736383	0
325	32.59803028	0
326	32.61829729	0
327	32.63816407	0
328	32.65762987	0
329	32.67669392	0
330	32.69535549	0
331	32.71361384	0
332	32.73146829	0
333	32.74891812	0
334	32.76596268	0
335	32.7826013	0
336	32.79883334	0
337	32.81465817	0
338	32.83007519	0
339	32.84508379	0
340	32.85968341	0
341	32.87387348	0
342	32.88765346	0
343	32.90102281	0
344	32.91398103	0
345	32.92652761	0
346	32.93866208	0
347	32.95038398	0
348	32.96169286	0
349	32.97258829	0
350	32.98306985	0
351	32.99313714	0
352	33.00278979	0
353	33.01202742	0
354	33.0208497	0
355	33.02925628	0
356	33.03724686	0
357	33.04482112	0
358	33.0519788	0
359	33.05871962	0
360	33.06504334	0
361	33.07094972	0
362	33.07643854	0
363	33.0815096	0
364	33.08616272	0
365	33.09039774	0
366	33.0942145	0
367	33.09761287	0
368	33.10059273	0
369	33.10315397	0
370	33.10529653	0
371	33.10702032	0
372	33.10832529	0
373	33.10921142	0
374	33.10967868	0
375	33.10972707	0
376	33.10935661	0
377	33.10856732	0
378	33.10735926	0
379	33.10573249	0
380	33.10368709	0
381	33.10122316	0
382	33.09834081	0
383	33.09504017	0
384	33.09132139	0
385	33.08718463	0
386	33.08263007	0
387	33.07765792	0
388	33.07226837	0
389	33.06646167	0
390	33.06023805	0
391	33.05359778	0
392	33.04654114	0
393	33.03906842	0
394	33.03117994	0
395	33.02287601	0
396	33.01415699	0
397	33.00502324	0
398	32.99547513	0
399	32.98551305	0
400	32.97513742	0
401	32.96434866	0
402	32.95314721	0
403	32.94153353	0
404	32.9295081	0
405	32.9170714	0
406	32.90422394	0
407	32.89096624	0
408	32.87729885	0
409	32.86322231	0
410	32.84873721	0
411	32.83384411	0
412	32.81854364	0
413	32.8028364	0
414	32.78672304	0
415	32.7702042	0
416	32.75328055	0
417	32.73595277	0
418	32.71822157	0
419	32.70008765	0
420	32.68155175	0
421	32.6626146	0
422	32.64327699	0
423	32.62353967	0
424	32.60340345	0
425	32.58286913	0
426	32.56193753	0
427	32.54060951	0
428	32.5188859	0
429	32.49676759	0
430	32.47425546	0
431	32.4513504	0
432	32.42805335	0
433	32.40436523	0
434	32.38028698	0
435	32.35581958	0
436	32.33096399	0
437	32.30572122	0
438	32.28009226	0
439	32.25407815	0
440	32.22767993	0
441	32.20089864	0
442	32.17373536	0
443	32.14619117	0
444	32.11826716	0
445	32.08996445	0
446	32.06128418	0
447	32.03222747	0
448	32.0027955	0
449	31.97298942	0
450	31.94281044	0
451	31.91225974	0
452	31.88133855	0
453	31.8500481	0
454	31.81838962	0
455	31.78636438	0
456	31.75397366	0
457	31.72121874	0
458	31.68810092	0
459	31.65462151	0
460	31.62078186	0
461	31.5865833	0
462	31.55202718	0
463	31.51711489	0
464	31.48184781	0
465	31.44622734	0
466	31.41025488	0
467	31.37393188	0
468	31.33725976	0
469	31.30023999	0
470	31.26287402	0
471	31.22516336	0
472	31.18710947	0
473	31.14871389	0
474	31.10997812	0
475	31.0709037	0
476	31.03149219	0
477	30.99174513	0
478	30.95166411	0
479	30.91125071	0
480	30.87050653	0
481	30.82943319	0
482	30.78803231	0
483	30.74630552	0
484	30.70425448	0
485	30.66188086	0
486	30.61918633	0
487	30.57617257	0
488	30.53284129	0
489	30.4891942	0
490	30.44523303	0
491	30.40095951	0
492	30.3563754	0
493	30.31148246	0
494	30.26628245	0
495	30.22077717	0
496	30.17496842	0
497	30.128858	0
498	30.08244773	0
499	30.03573945	0
500	29.988735	0
501	29.94143624	0
502	29.89384503	0
503	29.84596325	0
504	29.7977928	0
505	29.74933557	0
506	29.70059348	0
507	29.65156844	0
508	29.6022624	0
509	29.55267729	0
510	29.50281508	0
511	29.45267773	0
512	29.40226721	0
513	29.35158552	0
514	29.30063465	0
515	29.24941662	0
516	29.19793343	0
517	29.14618712	0
518	29.09417973	0
519	29.04191332	0
520	28.98938993	0
521	28.93661163	0
522	28.88358052	0
523	28.83029867	0
524	28.77676818	0
525	28.72299117	0
526	28.66896975	0
527	28.61470605	0
528	28.5602022	0
529	28.50546036	0
530	28.45048267	0
531	28.3952713	0
532	28.33982843	0
533	28.28415623	0
534	28.22825691	0
535	28.17213265	0
536	28.11578567	0
537	28.05921818	0
538	28.00243241	0
539	27.94543059	0
540	27.88821498	0
541	27.83078781	0
542	27.77315134	0
543	27.71530785	0
544	27.65725961	0
545	27.5990089	0
546	27.54055801	0
547	27.48190924	0
548	27.4230649	0
549	27.3640273	0
550	27.30479877	0
551	27.24538162	0
552	27.1857782	0
553	27.12599084	0
554	27.06602191	0
555	27.00587375	0
556	26.94554873	0
557	26.88504923	0
558	26.82437761	0
559	26.76353626	0
560	26.70252758	0
561	26.64135396	0
562	26.5800178	0
563	26.51852152	0
564	26.45686752	0
565	26.39505824	0
566	26.3330961	0
567	26.27098353	0
568	26.20872297	0
569	26.14631687	0
570	26.08376768	0
571	26.02107786	0
572	25.95824987	0
573	25.89528617	0
574	25.83218924	0
575	25.76896156	0
576	25.7056056	0
577	25.64212386	0
578	25.57851883	0
579	25.514793	0
580	25.45094889	0
581	25.38698898	0
582	25.3229158	0
583	25.25873186	0
584	25.19443968	0
585	25.13004178	0
586	25.06554069	0
587	25.00093895	0
588	24.93623908	0
589	24.87144363	0
590	24.80655514	0
591	24.74157616	0
592	24.67650924	0
593	24.61135692	0
594	24.54612177	0
595	24.48080636	0
596	24.41541323	0
597	24.34994495	0
598	24.28440411	0
599	24.21879326	0
600	24.15311498	0
601	24.08737185	0
602	24.02156644	0
603	23.95570135	0
604	23.88977915	0
605	23.82380243	0
606	23.75777378	0
607	23.69169579	0
608	23.62557106	0
609	23.55940216	0
610	23.49319171	0
611	23.4269423	0
612	23.36065653	0
613	23.294337	0
614	23.2279863	0
615	23.16160705	0
616	23.09520185	0
617	23.0287733	0
618	22.96232401	0
619	22.89585658	0
620	22.82937362	0
621	22.76287775	0
622	22.69637156	0
623	22.62985767	0
624	22.56333869	0
625	22.49681722	0
626	22.43029588	0
627	22.36377727	0
628	22.29726401	0
629	22.2307587	0
630	22.16426395	0
631	22.09778237	0
632	22.03131657	0
633	21.96486916	0
634	21.89844274	0
635	21.83203992	0
636	21.7656633	0
637	21.69931549	0
638	21.63299908	0
639	21.56671669	0
640	21.50047091	0
641	21.43426434	0
642	21.36809958	0
643	21.30197922	0
644	21.23590585	0
645	21.16988208	0
646	21.10391049	0
647	21.03799366	0
648	20.97213419	0
649	20.90633466	0
650	20.84059765	0
651	20.77492574	0
